"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","dataset","first_seen","last_seen","last_change"
"plmswia-podmioty-faberlic-europe-sp-z-o-o","Company","FABERLIC EUROPE Sp. z o.o.","","","","ul. Przeskok 2 00-032 Warszawa","0000824564;5252815483","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-gazprom-export-llc-inaczej-ooo-gazprom-export","Company","Gazprom Export LLC","OOO Gazprom Export","","","Plac Ostrowskiego 2A, lit. A 191023 Sankt-Petersburg Federacja Rosyjska) Busines Registration Number: 1027739898284","","2022-09-29","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-go-sport-polska-sp-z-o-o-obecnie-go-sport-polska-sp-z-o-o-w-upadlosci","Company","GO SPORT POLSKA Sp. z o.o.","","","","al. Jerozolimskie 179 02-222 Warszawa,","0000028260;9511861015","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-h-agency-spolka-z-o-o","Company","H-Agency spółka z o.o.","","","","ul. Pańska 98 lok. 52, 00-837 Warszawa","0000880789;8442371648","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-high-league-bielski-spolka-komandytowo-akcyjna","Company","HIGH LEAGUE Bielski spółka komandytowo-akcyjna","","","","ul. Pańska 98 lok. 52, 00-837 Warszawa","0000940900;8442375089","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-inflection-management-corporation-limited","Company","INFLECTION MANAGEMENT CORPORATION LIMITED","","","","81, Quince Tower, Floor 2, Flat 207, Larnaca, 6017 Cypr DUNS: 53-454-7858","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-inter-trans-spolka-z-o-o","Company","INTER-TRANS spółka z o.o.","","","","ul. Brzeska 97/211, 08-110 Siedlce,","0000724475, REGON 36873872300000,;8212655098","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-irl-polska-sp-z-o-o","Company","IRL Polska Sp. z o.o.","","","","ul. Twarda 18 00-105 Warszawa","0000436992,;5252539965","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-k-dystrybucja-sp-z-o-o","Company","K Dystrybucja Sp. z o.o.","","","","ul. Garncarska 34 42-200 Częstochowa","0000965303;9492254431","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-kaspersky-kaspersky-lab","Company","KASPERSKY","KASPERSKY LAB","","","39A/2 Leningradskoje Szosse 125212 Moskwa, Rosja","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-kaspersky-lab-polska-sp-z-o-o-obecnie-pilarz-capital-sp-z-o-o","Company","KASPERSKY Lab Polska Sp. z o.o.","PILARZ CAPITAL Sp. z o.o.","","","ul. Trawiasta 35 04-607 Warszawa",": 0000126355;: 5732447128","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-kaspersky-store-sp-z-o-o-obecnie-esd-store-sp-z-o-o-w-likwidacji","Company","Kaspersky Store Sp. z o.o.","ESD STORE Sp. z o.o. w likwidacji","","","ul. Garncarska 34 42-200 Częstochowa",": 0000417343,;: 9492191481","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-ktk-polska-sp-z-o-o","Company","KTK Polska Sp. z o.o.","","","","ul. Nowomiejska 3, 80-864 Gdańsk","0000421091;5833152191","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-llc-infrapro","Company","LLC InfraPro","","","","ul. Barklaja 6 bud. 25, piętro 1 biuro 2.3, Moskwa, 121087, Federacja Rosyjska","","2023-05-10","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-llc-medstroj","Company","LLC Medstroj","","","","ul. Barklaja 13 bud. 2, piętro 1, 121309, Moskwa, Federacja Rosyjska","","2023-05-10","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-llc-miara","Company","LLC MIARA","","","","ul. Gilyarovskogo 47/5, 129110 Moskwa, Federacja Rosyjska numer TIN 7705467534","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-llc-techgaz","Company","LLC Techgaz","","","","ul. Budionnego 2W, miejscowość Południowy Ural, obwód orenburski, 460501, Federacja Rosyjska","","2023-05-10","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-llc-techmed","Company","LLC TechMed","","","","ul. Sojuznaja 7, 2 piętro, biuro 221, Odincowo, 143006, obwód moskiewski, Federacja Rosyjska","","2023-05-10","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-magystral-polska-spolka-z-o-o","Company","MAGYSTRAL Polska spółka z o.o.","","","","Plac Dąbrowskiego 1, 00-057 Warszawa","0000272743","2022-10-29","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-makrochem-sp-z-o-o","Company","Makrochem Sp. z o.o.","","","","ul. Mariana Rapackiego 2, 20-150 Lublin","0001008314;523931831;7123446530","2023-10-03","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-makrochem-spolka-akcyjna-spolka-jawna","Company","Makrochem Spółka Akcyjna Spółka jawna","","","","ul. Mariana Rapackiego 2, 20-150 Lublin","0000875568 REGON 387788117;7123412123","2023-10-03","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-makrochem-spolka-akcyjna","Company","Makrochem Spółka Akcyjna","","","","ul. Mariana Rapackiego 2, 20-150 Lublin","0000378832 REGON 060741528;7123240544","2023-10-03","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-maz-auto-poland-spolka-z-o-o","Company","MAZ Auto Poland spółka z o.o.","","","","ul. Rolnicza 262, 05-092 Dziekanów Leśny,","0000047945;7621699193","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-metatradingprom-llc-nazwa-rosyjskojezyczna-ooo-metatrejdingprom","Company","MetaTradingProm LLC","nazwa rosyjskojęzyczna: ООО „МетаТрэйдингПром”","","","Voronyansky 35, Office 8 220007 Mińsk;ул. Воронянского, 35, пом. 8, 220007, г. Минск","BY193759703","2025-03-04","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-minwija-sp-z-o-o","Company","MINWIJA sp. z o.o.","","","","ul. Adama Mickiewicza 33, 16-515 Puńsk, numer",": 0000426746, numer;: 8442350706","2024-08-01","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-monolit-sp-z-o-o","Company","MONOLIT sp. z o.o.","","","","ul. Marynarska 14, 02-674 Warszawa",": 0000131052, REGON: 01526548000000","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-mozyrsol-oao","Company","MOZYRSOL OAO","","","","247760 Mozyr, obwód homelski, Republika Białorusi Krajowy numer identyfikacyjny: 400087365","","2024-05-29","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-mtz-belarus-minskij-traktornyj-zavod-mtz-xoldihg","Company","MTZ BELARUS","Минский тракторный завод МТЗ-XOЛДИHГ","","","ul. Dolgobrodskaya 29 220070 Mińsk, Białoruś nr rejestru 100316761","","2023-07-22","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-mtz-belarus-traktor-sp-z-o-o","Company","MTZ BELARUS TRAKTOR sp. z o.o.","","","","ul. Leśna 3, 07-200 Wyszków","0000516323;5451814575 REGON 20086952000000","2023-07-22","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-negrinio-limited-obecnie-purefert-holding-limited","Company","NEGRINIO LIMITED","PureFert Holding Limited","","","Vasili Michaelidi 21, Limassol, Cypr","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-nft-llc-nazwa-rosyjskojezyczna-obsectvo-c-orpanicennoj-otvetstvennostu-nft","Company","NFT LLC","""nazwa rosyjskojęzyczna: Oбщecтво c orpaниченной ответственностью """"НФТ""""""","","","ul. Pobedy 38A, Koptevka, Republika Białorusi","591534088","2024-11-28","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-nitro-chemical-sp-z-o-o","Company","NITRO CHEMICAL Sp. z o.o.","","","","ul. Skarbowców nr 23A lok. B3/317, 53-025 Wrocław","0000746020","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-norica-holding-sarl","Company","NORICA HOLDING Sàrl","","","","121 Avenue de la Faïencerie L-1511 Luksemburg","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-novatek-green-energy-sp-z-o-o","Company","Novatek Green Energy Sp. z o.o.","","","","ul. Aleksandra Lubomirskiego 20 31-509 Kraków","0000341850;9452133282","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-oao-novatek","Company","OAO NOVATEK","","","","ul. Udalcowa 2, Moskwa, Federacja Rosyjska","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-oao-phosagro","Company","OAO PhosAgro","","","","al. Lenina 55/1 Moskwa 119333 Federacja Rosyjska","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-ooo-kompania-logistyczna-westa","Company","OOO Kompania Logistyczna Westa","","","","Mytiszczi (obwód moskiewski, Rosja)","","2023-12-08","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-ooo-piervaja-akkumuliatornaja-kompania","Company","OOO PIERVAJA AKKUMULIATORNAJA KOMPANIA","","","","ul. Flotskaya d. 5, korp. 2, et. 4, pom. XIV, off. 426, 125493 Moskwa, Federacja Rosyjska INN: 7705251863 OGRN: 1027700231987 OKPO: 18813324","","2023-01-04","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-opansa-enterprises-limited","Company","Opansa Enterprises Limited","","","","Kastoros 2 Nikozja 1087 Cypr","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-pao-gazprom","Company","PAO Gazprom","","","","ul. Namietkina 16 Moskwa, Federacja Rosyjska","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-pao-rostselmash","Company","PAO ROSTSELMASH","","","","ul. Mienżinskowo 2, 344029 Rostów nad Donem, Federacja Rosyjska","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-phosagro-polska-sp-z-o-o-obecnie-purefert-polska-sp-z-o-o","Company","PhosAgro POLSKA Sp. z o.o.","PureFert Polska Sp. z o.o.","","","Rondo ONZ 1 00-124 Warszawa","0000605260;7010555476","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-phosint-limited-obecnie-purefert-limited","Company","PHOSINT LIMITED","PureFert Limited","","","Vasili Michaelidi 21 Limassol, Cypr","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-pschem-sp-z-o-o-w-likwidacji","Company","PSCHEM Sp. z o.o. w likwidacji","","","","ul. Świętokrzyska 18/313, 00-052 Warszawa","5272848379;731875 REGON 369490797","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-qazfancom","Company","QAZFANCOM","","","","ulica Samar, Dom 87, N. P. 14, Uralsk, Kazachstan, numer identyfikacyjny BIN: 220540007941","","2024-08-01","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-rainbee-holdings-limited","Company","Rainbee Holdings Limited","","","","Kastoros 2, Nikozja, 1087 Cypr zarejestrowany w cypryjskim rejestrze spółek pod numerem ΗΕ 309661","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-reiven-technologies-polska-sp-z-o-o","Company","REIVEN TECHNOLOGIES POLSKA sp. z o.o.","","","","00-867 Warszawa Aleja Jana Pawła II 27",": 0000938309;: 5272980883","2024-06-12","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-riasna-spolka-z-o-o","Company","RIASNA spółka z o.o.","","","","00-503 Warszawa ul. Żurawia 6/12 lok. 308",": 0000989198;: 7011102877","2024-06-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-rostumel-holding-limited","Company","ROSTUMEL HOLDING LIMITED","","","","Pantelis Katelaris, 16, Diagoras Building, Floor 3, Flat 303, 1097 Nicosia, Cyprus","C392309","2024-12-31","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-rs-pro-sp-z-o-o","Company","RS PRO sp. z o.o.","","","","04-041 Warszawa ul. Ostrobramska 101",": 0000985790;: 1133067268","2024-06-12","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-rybakov-holding-llc","Company","RYBAKOV HOLDING LLC","","","","36 str. 11 Leningradsky Ave, 125167, Moskwa, Federacja Rosyjska DUNS: 98-824-2163","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-rybakov-industrial-management-limited","Company","RYBAKOV INDUSTRIAL MANAGEMENT LIMITED","","","","Julia House, 3 Themistokli Dervi, Nikozja, 1066 Cypr DUNS: 53-634-6308","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-semipalatinsk-wood-processing-plant-no-1-llp","Company","SEMIPALATINSK WOOD PROCESSING PLANT No. 1 LLP","","","","Trakt Iliski, 17 Ałmaty, Kazachstan Numer identyfikacyjny BIN: 120240019110","","2024-07-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-severnyi-fanernyi-kombinat-llp-w-jezyku-rosyjskim-tovarisestvo-s-ogranicennoj-otvetstvennostu-severnyj-fanernyj-kombinat","Company","SEVERNYI FANERNYI KOMBINAT LLP","w języku rosyjskim: Товарищество с ограниченной ответственностью „Северный Фанерный Комбинат”","","","Proezd Imeni Yaroslava Gasheka D. 1 Pietropawłowsk, Kazachstan","191040021834","2024-09-13","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-ska-assets-management-limited","Company","SKA ASSETS MANAGEMENT LIMITED","","","","Afentrika Court, Office 2, 4, Afentrikas, Larnaka, 6018, Republika Cypryjska DUNS: 53-631-6914","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-smart-trading-tasimacilik-sanayi-ve-ticaret-limited-sirketi","Company","SMART TRADING TASIMACILIK SANAYI VE TICARET LIMITED SIRKETI","","","","Esentepe Mahallesi Harman 1 Sk. Duran Is Merkezi Blok No:4 lc Kapi No: 8 Sisli/Istambul Turcja rejestr handlowy 369095-5","","2023-07-22","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-spolka-z-ograniczona-odpowiedzialnoscia-vfk-pelna-nazwa-w-jezyku-rosyjskim-tovarisestvo-s-ogranicennoj-otvetstvennostu-vostocnyj-fanernyj-kombinat-skrocona-nazwa-w-jezyku-rosyjskim-to","Company","Spółka z ograniczoną odpowiedzialnością VFK","pełna nazwa w języku rosyjskim: Товарищество с ограниченной ответственностью „Восточный Фанерный Комбинат”, skrócona nazwa w języku rosyjskim: ТОО „ВФК”","","","Proezd 2-i Industrialnyi D. 1, Pietropawłowsk, Kazachstan","220540011771","2024-08-29","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-steelsa-spolka-z-o-o","Company","STEELSA Spółka z o.o.","","","","ul. Młynarska 42, 01-171 Warszawa","0000707942;8212654986","2023-12-07","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-suek-polska-sp-z-o-o","Company","SUEK Polska Sp. z o.o.","","","","ul. Arkońska 6/A2 80-387 Gdańsk (obecnie: ul. Sienkiewicza 40A 15-004 Białystok)","0000286106;5832987798","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-technospetstrading-llc-nazwa-rosyjskojezyczna-ooo-tehnospectrejding","Company","TECHNOSPETSTRADING LLC","nazwa rosyjskojęzyczna: OOO „Техноспецтрейдинг”","","","Mińsk, 220137, ul. Naklonnaya 28, Republika Białorusi","193256472","2024-12-18","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-technospetstradingexport-llc-nazwa-rosyjskojezyczna-tehnospectrejdingeksport-ooo","Company","TECHNOSPETSTRADINGEXPORT LLC","nazwa rosyjskojęzyczna: „ТехноспецтрейдингЭкспорт” OOO","","","Republika Białorusi, 220137, Mińsk, ul. Naklonnaya 28","193648909","2024-12-18","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-torgservis-pl-sp-z-o-o","Company","TORGSERVIS PL sp. z o.o.","","","","",": 0000680860, REGON: 367435015,;: 6762530805","2025-04-25","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-tradeservice-sp-z-o-o","Company","TRADESERVICE sp. z o.o.","","","","07-130 Łochów ul. Aleja Węgrowska 2G",": 0000992957;: 8241816606","2024-06-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-transcom-group","Company","TRANSCOM GROUP","","","","79 Sychevskoe shosse, Wiaźma, ob. Smoleński Rosja","","2023-12-08","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-transkom-polska-sp-z-o-o","Company","TRANSKOM POLSKA Sp. z o.o.","","","","al. Solidarności 19 w Białej Podlaskiej,","5372632590 KRS 0000600260 REGON 36366947","2023-12-08","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-van-berg-sp-z-o-o","Company","VAN BERG Sp. z o.o.","","","","ul. Hutnicza 40, 81-038 Gdynia","0000422649","2023-01-11","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-vesta-polska-sp-z-o-o","Company","VESTA POLSKA Sp. z o.o.","","","","Kopytów 44A, 05-870 Kopytów","0000319131;5342408474 REGON 14165818000000","2023-12-08","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-west-stream-energy-s-a","Company","WEST STREAM ENERGY S.A.","","","","02-583 Warszawa ul. Wołoska 25",": 0001035338;: 5214018744","2024-06-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-west-stream-engineering-spolka-z-o-o","Company","WEST STREAM ENGINEERING spółka z o.o.","","","","02-583 Warszawa ul. Wołoska 25",": 0001034629;: 5214018046","2024-06-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-west-stream-trading-spolka-z-o-o","Company","WEST STREAM TRADING spółka z o.o","","","","02-583 Warszawa ul. Wołoska 25",": 0001035444;: 5214018856","2024-06-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-wildberries-sp-z-o-o","Company","WILDBERRIES Sp. z o.o.","","","","ul. Hoża 86/210 00-682 Warszawa,","0000783020;7010921260","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-world-chem-trading-co-l-l-c-nazwa-arabska-wwrld-kym-ltjart-shrkt-alshkhs-alwahd-dh-m-m","Company","WORLD CHEM TRADING CO. L.L.C.","nazwa arabska: وورلد كيم لتجارة شركة الشخص الواحد ذ.م.م","","","Biuro 02, Aber King Khalfan Muhammad Khalfan Al Hamli – Al Thanyah 1, Dubaj, Zjednoczone Emiraty Arabskie","2823197","2024-12-18","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
